Transaction_ID,Date,Inventory_ID,Quantity_Consumed,Department,Staff_ID,Shift,Consumption_Reason,Remaining_Stock,Batch_Lot
TXN000579,09-08-2025,INV00168,5,ICU,STF9838,Afternoon,Routine Use,278,LOT56510
TXN000580,01-08-2025,INV00023,9,General,STF9744,Afternoon,Routine Use,238,LOT30040
TXN000581,26-08-2025,INV00358,10,ER,STF9039,Night,Emergency Use,327,LOT79189
TXN000582,07-08-2025,INV00335,13,Surgery,STF6415,Morning,Routine Use,106,LOT20223
TXN000583,18-08-2025,INV00397,13,ER,STF9568,Afternoon,Emergency Use,1,LOT64667
TXN000584,30-08-2025,INV00210,8,ICU,STF2362,Morning,Emergency Use,29,LOT20268
TXN000585,17-08-2025,INV00254,4,General,STF7594,Afternoon,Emergency Use,113,LOT19427
TXN000586,21-08-2025,INV00246,11,Surgery,STF4956,Night,Emergency Use,364,LOT97304
TXN000587,23-08-2025,INV00277,13,Surgery,STF9798,Night,Routine Use,412,LOT73746
TXN000588,24-08-2025,INV00048,4,Surgery,STF5436,Afternoon,Routine Use,132,LOT66556
TXN000589,06-08-2025,INV00258,19,Pediatrics,STF6476,Night,Emergency Use,309,LOT48906
TXN000590,17-08-2025,INV00327,13,General,STF9816,Afternoon,Emergency Use,230,LOT80690
TXN000591,30-08-2025,INV00387,4,ER,STF5320,Afternoon,Emergency Use,194,LOT15478
TXN000592,05-08-2025,INV00050,20,ER,STF8318,Afternoon,Routine Use,169,LOT33586
TXN000593,19-08-2025,INV00103,17,Pediatrics,STF4795,Afternoon,Emergency Use,305,LOT92926
TXN000594,30-08-2025,INV00442,15,ICU,STF9340,Morning,Emergency Use,403,LOT23563
TXN000595,06-08-2025,INV00344,15,ICU,STF5651,Morning,Emergency Use,334,LOT72707
TXN000596,17-08-2025,INV00030,15,Surgery,STF9756,Night,Routine Use,248,LOT81478
TXN000597,20-08-2025,INV00029,11,ICU,STF7136,Morning,Routine Use,65,LOT94897
TXN000598,09-08-2025,INV00032,1,General,STF5983,Afternoon,Emergency Use,29,LOT60389
TXN000599,18-08-2025,INV00280,12,Pediatrics,STF6705,Morning,Routine Use,338,LOT22830
TXN000600,20-08-2025,INV00402,19,ER,STF2514,Afternoon,Emergency Use,400,LOT77994
TXN000601,30-08-2025,INV00127,2,General,STF6360,Afternoon,Routine Use,464,LOT61411
TXN000602,18-08-2025,INV00241,20,Pediatrics,STF5339,Morning,Routine Use,108,LOT19619
TXN000603,19-08-2025,INV00388,16,Pediatrics,STF1101,Morning,Emergency Use,20,LOT32974
TXN000604,25-08-2025,INV00376,16,General,STF5408,Night,Routine Use,486,LOT98705
TXN000605,20-08-2025,INV00343,9,Surgery,STF8869,Morning,Routine Use,240,LOT37330
TXN000606,20-08-2025,INV00269,20,General,STF4515,Morning,Routine Use,145,LOT70779
TXN000607,10-08-2025,INV00218,16,ER,STF6352,Afternoon,Emergency Use,184,LOT20393
TXN000608,04-08-2025,INV00284,20,ICU,STF2424,Morning,Emergency Use,359,LOT95612
TXN000609,15-08-2025,INV00320,8,ICU,STF8259,Afternoon,Emergency Use,378,LOT34687
TXN000610,19-08-2025,INV00136,1,ER,STF5420,Night,Emergency Use,305,LOT11252
TXN000611,28-08-2025,INV00360,7,ICU,STF3105,Afternoon,Emergency Use,181,LOT46666
TXN000612,27-08-2025,INV00364,20,Surgery,STF7184,Night,Emergency Use,40,LOT17171
TXN000613,26-08-2025,INV00209,11,General,STF9518,Morning,Routine Use,365,LOT25447
TXN000614,21-08-2025,INV00338,19,Surgery,STF4359,Night,Emergency Use,333,LOT76804
TXN000615,18-08-2025,INV00193,16,ER,STF7493,Morning,Emergency Use,408,LOT18624
TXN000616,16-08-2025,INV00177,6,ICU,STF1284,Afternoon,Emergency Use,485,LOT27445
TXN000617,31-08-2025,INV00185,19,Pediatrics,STF9030,Morning,Emergency Use,412,LOT73476
TXN000618,24-08-2025,INV00193,10,ER,STF3413,Afternoon,Emergency Use,294,LOT49455
TXN000619,18-08-2025,INV00086,18,Pediatrics,STF3160,Morning,Routine Use,71,LOT26187
TXN000620,18-08-2025,INV00223,2,ER,STF4986,Afternoon,Routine Use,439,LOT30757
TXN000621,02-08-2025,INV00307,18,General,STF3252,Night,Routine Use,117,LOT86013
TXN000622,28-08-2025,INV00188,8,ER,STF7837,Night,Routine Use,350,LOT71862
TXN000623,26-08-2025,INV00498,8,Pediatrics,STF9374,Afternoon,Routine Use,496,LOT47992
TXN000624,28-08-2025,INV00341,7,Surgery,STF4435,Night,Emergency Use,291,LOT79288
TXN000625,02-08-2025,INV00312,1,ER,STF3227,Morning,Emergency Use,76,LOT90874
TXN000626,16-08-2025,INV00060,7,Surgery,STF3459,Night,Routine Use,136,LOT75474
TXN000627,22-08-2025,INV00290,1,General,STF8637,Morning,Emergency Use,175,LOT87608
TXN000628,19-08-2025,INV00490,1,General,STF8514,Night,Emergency Use,336,LOT25083
TXN000629,23-08-2025,INV00079,6,ICU,STF2990,Morning,Emergency Use,375,LOT87569
TXN000630,10-08-2025,INV00262,16,Surgery,STF2216,Morning,Emergency Use,490,LOT40580
TXN000631,20-08-2025,INV00413,12,ICU,STF3790,Morning,Emergency Use,150,LOT31449
TXN000632,22-08-2025,INV00139,2,Pediatrics,STF5173,Afternoon,Routine Use,64,LOT79297
TXN000633,17-08-2025,INV00479,16,ICU,STF2030,Night,Emergency Use,167,LOT81518
TXN000634,28-08-2025,INV00438,14,Pediatrics,STF9079,Night,Emergency Use,345,LOT16575
TXN000635,02-08-2025,INV00341,3,ICU,STF6615,Afternoon,Emergency Use,450,LOT28503
TXN000636,05-08-2025,INV00436,2,Pediatrics,STF1589,Afternoon,Emergency Use,369,LOT65305
TXN000637,31-08-2025,INV00484,3,Pediatrics,STF7884,Morning,Routine Use,119,LOT48327
TXN000638,15-08-2025,INV00116,8,Surgery,STF2535,Afternoon,Emergency Use,224,LOT79254
TXN000639,02-08-2025,INV00200,11,Surgery,STF3831,Afternoon,Emergency Use,458,LOT59150
TXN000640,05-08-2025,INV00078,2,General,STF9503,Night,Routine Use,196,LOT42375
TXN000641,22-08-2025,INV00359,1,General,STF2566,Morning,Emergency Use,240,LOT77675
TXN000642,07-08-2025,INV00102,13,General,STF9609,Night,Routine Use,37,LOT77766
TXN000643,04-08-2025,INV00157,14,ER,STF6069,Morning,Routine Use,51,LOT88873
TXN000644,21-08-2025,INV00225,6,General,STF3393,Night,Routine Use,216,LOT33236
TXN000645,06-08-2025,INV00251,5,ER,STF7476,Night,Routine Use,348,LOT21554
TXN000646,28-08-2025,INV00305,2,ICU,STF4997,Afternoon,Routine Use,153,LOT12479
TXN000647,03-08-2025,INV00117,7,General,STF4551,Night,Routine Use,377,LOT48667
TXN000648,22-08-2025,INV00248,2,ICU,STF8485,Afternoon,Emergency Use,142,LOT64553
TXN000649,14-08-2025,INV00388,2,General,STF9788,Afternoon,Routine Use,200,LOT44736
TXN000650,27-08-2025,INV00423,10,General,STF7379,Afternoon,Emergency Use,206,LOT25640
TXN000651,02-08-2025,INV00206,9,General,STF9331,Night,Emergency Use,391,LOT57916
TXN000652,04-08-2025,INV00202,4,ER,STF9021,Afternoon,Routine Use,165,LOT30743
TXN000653,20-08-2025,INV00424,14,General,STF7895,Morning,Emergency Use,489,LOT16812
TXN000654,10-08-2025,INV00258,17,General,STF5733,Night,Emergency Use,279,LOT21863
TXN000655,12-08-2025,INV00272,4,ER,STF8146,Night,Emergency Use,143,LOT32725
TXN000656,31-08-2025,INV00010,14,General,STF7921,Morning,Routine Use,176,LOT30716
TXN000657,18-08-2025,INV00106,17,ICU,STF1636,Night,Routine Use,372,LOT79269
TXN000658,29-08-2025,INV00162,18,ER,STF5651,Afternoon,Routine Use,216,LOT74242
TXN000659,15-08-2025,INV00222,8,General,STF4331,Afternoon,Routine Use,463,LOT31494
TXN000660,13-08-2025,INV00279,13,Surgery,STF5035,Night,Emergency Use,37,LOT37852
TXN000661,22-08-2025,INV00353,17,Pediatrics,STF4113,Morning,Routine Use,426,LOT54131
TXN000662,26-08-2025,INV00254,13,General,STF8897,Morning,Emergency Use,383,LOT94328
TXN000663,01-08-2025,INV00332,5,ER,STF2356,Afternoon,Routine Use,425,LOT75355
TXN000664,17-08-2025,INV00439,12,Surgery,STF3827,Night,Emergency Use,464,LOT86118
TXN000665,31-08-2025,INV00282,6,ER,STF9214,Morning,Routine Use,44,LOT33300
TXN000666,27-08-2025,INV00402,11,General,STF8534,Night,Routine Use,186,LOT41855
TXN000667,28-08-2025,INV00461,8,Surgery,STF3851,Afternoon,Emergency Use,282,LOT34685
TXN000668,07-08-2025,INV00195,11,Pediatrics,STF5525,Night,Emergency Use,47,LOT84377
TXN000669,04-08-2025,INV00044,6,Pediatrics,STF7889,Afternoon,Emergency Use,312,LOT82705
TXN000670,12-08-2025,INV00493,17,ICU,STF7785,Morning,Routine Use,63,LOT76211
TXN000671,09-08-2025,INV00148,7,ICU,STF8830,Night,Emergency Use,376,LOT54465
TXN000672,28-08-2025,INV00062,7,Pediatrics,STF8121,Night,Routine Use,291,LOT44372
TXN000673,21-08-2025,INV00394,15,Surgery,STF8111,Morning,Routine Use,245,LOT32728
TXN000674,13-08-2025,INV00265,3,Pediatrics,STF8985,Afternoon,Emergency Use,233,LOT27439
TXN000675,03-08-2025,INV00441,20,ER,STF4535,Afternoon,Emergency Use,91,LOT27187
TXN000676,08-08-2025,INV00135,10,General,STF8804,Night,Routine Use,432,LOT77498
TXN000677,05-08-2025,INV00408,4,General,STF5858,Night,Emergency Use,17,LOT19241
TXN000678,20-08-2025,INV00103,18,Surgery,STF7133,Afternoon,Routine Use,42,LOT92169
TXN000679,18-08-2025,INV00374,15,General,STF1175,Afternoon,Routine Use,70,LOT16794
TXN000680,25-08-2025,INV00262,9,ICU,STF3918,Morning,Routine Use,75,LOT65934
TXN000681,21-08-2025,INV00237,12,Pediatrics,STF1011,Night,Routine Use,413,LOT54539
TXN000682,13-08-2025,INV00286,1,ICU,STF4672,Afternoon,Emergency Use,304,LOT28917
TXN000683,13-08-2025,INV00067,18,ICU,STF8698,Morning,Emergency Use,402,LOT88536
TXN000684,14-08-2025,INV00016,4,General,STF4283,Morning,Routine Use,56,LOT73788
TXN000685,26-08-2025,INV00353,20,ER,STF5820,Night,Emergency Use,398,LOT49084
TXN000686,24-08-2025,INV00485,16,ICU,STF6015,Afternoon,Emergency Use,142,LOT55857
TXN000687,03-08-2025,INV00178,8,ICU,STF9420,Night,Emergency Use,341,LOT64065
TXN000688,04-08-2025,INV00319,14,Surgery,STF4514,Morning,Routine Use,477,LOT10358
TXN000689,24-08-2025,INV00324,16,General,STF3160,Night,Routine Use,406,LOT15969
TXN000690,11-08-2025,INV00480,15,ICU,STF3666,Afternoon,Routine Use,338,LOT49247
TXN000691,29-08-2025,INV00157,6,General,STF4448,Morning,Emergency Use,1,LOT21920
TXN000692,13-08-2025,INV00385,6,Pediatrics,STF5971,Night,Routine Use,42,LOT95145
TXN000693,08-08-2025,INV00205,14,Pediatrics,STF8028,Afternoon,Emergency Use,142,LOT51483
TXN000694,15-08-2025,INV00264,1,Surgery,STF7017,Morning,Routine Use,340,LOT28479
TXN000695,19-08-2025,INV00051,7,General,STF9236,Night,Routine Use,99,LOT84895
TXN000696,06-08-2025,INV00126,19,ICU,STF8660,Morning,Routine Use,149,LOT87889
TXN000697,01-08-2025,INV00319,13,ER,STF3560,Morning,Emergency Use,279,LOT30294
TXN000698,27-08-2025,INV00182,7,ER,STF1254,Afternoon,Routine Use,269,LOT89456
TXN000699,27-08-2025,INV00262,19,ER,STF2795,Night,Routine Use,248,LOT24486
TXN000700,11-08-2025,INV00148,6,Surgery,STF3144,Morning,Emergency Use,335,LOT41093
TXN000701,11-08-2025,INV00465,17,ER,STF3860,Afternoon,Emergency Use,377,LOT83794
TXN000702,13-08-2025,INV00303,3,ER,STF2038,Night,Routine Use,329,LOT26600
TXN000703,22-08-2025,INV00268,2,General,STF5307,Night,Emergency Use,98,LOT98964
TXN000704,19-08-2025,INV00275,8,Pediatrics,STF9998,Morning,Routine Use,191,LOT99710
TXN000705,03-08-2025,INV00010,1,Pediatrics,STF9779,Night,Emergency Use,349,LOT35209
TXN000706,04-08-2025,INV00440,14,ICU,STF5623,Afternoon,Emergency Use,58,LOT43044
TXN000707,16-08-2025,INV00221,9,Surgery,STF3140,Night,Emergency Use,358,LOT33593
TXN000708,08-08-2025,INV00081,5,ICU,STF8462,Morning,Routine Use,138,LOT91543
TXN000709,07-08-2025,INV00235,11,ICU,STF6048,Night,Routine Use,462,LOT21245
TXN000710,28-08-2025,INV00007,18,Pediatrics,STF5706,Night,Emergency Use,134,LOT86720
TXN000711,25-08-2025,INV00135,3,ICU,STF6882,Night,Emergency Use,188,LOT31779
TXN000712,18-08-2025,INV00063,4,General,STF3015,Afternoon,Emergency Use,191,LOT16520
TXN000713,21-08-2025,INV00324,19,Surgery,STF5696,Afternoon,Routine Use,29,LOT97976
TXN000714,06-08-2025,INV00264,16,Pediatrics,STF8504,Afternoon,Routine Use,166,LOT39992
TXN000715,17-08-2025,INV00244,16,ER,STF7403,Night,Routine Use,259,LOT60787
TXN000716,23-08-2025,INV00371,2,ER,STF8798,Afternoon,Routine Use,362,LOT34648
TXN000717,29-08-2025,INV00102,16,Pediatrics,STF9216,Afternoon,Emergency Use,456,LOT24658
TXN000718,12-08-2025,INV00231,1,ICU,STF3038,Morning,Emergency Use,423,LOT58797
TXN000719,25-08-2025,INV00451,10,ER,STF6185,Afternoon,Routine Use,135,LOT12141
TXN000720,08-08-2025,INV00160,2,Surgery,STF6232,Afternoon,Emergency Use,292,LOT54378
TXN000721,08-08-2025,INV00004,2,Pediatrics,STF9411,Night,Routine Use,414,LOT95434
TXN000722,10-08-2025,INV00170,1,General,STF3817,Night,Emergency Use,495,LOT27982
TXN000723,25-08-2025,INV00239,19,General,STF2475,Afternoon,Emergency Use,493,LOT30948
TXN000724,14-08-2025,INV00054,17,Pediatrics,STF5775,Night,Emergency Use,449,LOT53701
TXN000725,13-08-2025,INV00343,18,General,STF3759,Afternoon,Emergency Use,214,LOT93831
TXN000726,16-08-2025,INV00262,15,Surgery,STF8245,Morning,Emergency Use,391,LOT35014
TXN000727,27-08-2025,INV00085,8,Surgery,STF8161,Morning,Emergency Use,483,LOT23970
TXN000728,20-08-2025,INV00010,12,General,STF3771,Night,Emergency Use,386,LOT17918
TXN000729,16-08-2025,INV00031,12,Pediatrics,STF4399,Afternoon,Routine Use,111,LOT88146
TXN000730,01-08-2025,INV00063,1,ICU,STF9231,Afternoon,Routine Use,461,LOT64366
TXN000731,21-08-2025,INV00494,8,ICU,STF1464,Morning,Emergency Use,421,LOT16002
TXN000732,24-08-2025,INV00364,18,ER,STF1198,Afternoon,Routine Use,453,LOT38944
TXN000733,11-08-2025,INV00373,11,Surgery,STF2238,Morning,Emergency Use,11,LOT22374
TXN000734,31-08-2025,INV00039,1,ER,STF5055,Afternoon,Emergency Use,228,LOT29617
TXN000735,26-08-2025,INV00412,11,ER,STF1223,Afternoon,Routine Use,331,LOT58309
TXN000736,27-08-2025,INV00367,13,ICU,STF1619,Morning,Emergency Use,242,LOT68546
TXN000737,21-08-2025,INV00492,5,ICU,STF9380,Afternoon,Emergency Use,117,LOT87869
TXN000738,04-08-2025,INV00183,2,General,STF1392,Morning,Emergency Use,98,LOT45542
TXN000739,20-08-2025,INV00015,11,Surgery,STF3306,Morning,Emergency Use,320,LOT80982
TXN000740,30-08-2025,INV00086,18,Pediatrics,STF8063,Night,Emergency Use,234,LOT47110
TXN000741,03-08-2025,INV00325,11,Pediatrics,STF2217,Morning,Routine Use,92,LOT10636
TXN000742,22-08-2025,INV00361,15,ER,STF1198,Night,Emergency Use,172,LOT92523
TXN000743,04-08-2025,INV00003,16,ER,STF2677,Night,Routine Use,485,LOT85323
TXN000744,02-08-2025,INV00320,16,General,STF6479,Night,Emergency Use,61,LOT76057
TXN000745,09-08-2025,INV00409,20,Pediatrics,STF5130,Afternoon,Emergency Use,145,LOT46257
TXN000746,14-08-2025,INV00113,14,Pediatrics,STF2235,Afternoon,Routine Use,34,LOT63154
TXN000747,15-08-2025,INV00274,4,ICU,STF8540,Morning,Emergency Use,135,LOT66299
TXN000748,04-08-2025,INV00176,10,ER,STF2831,Afternoon,Routine Use,87,LOT18875
TXN000749,26-08-2025,INV00189,3,ICU,STF6579,Morning,Emergency Use,338,LOT38467
TXN000750,10-08-2025,INV00342,8,ICU,STF8053,Morning,Routine Use,223,LOT67896
TXN000751,10-08-2025,INV00448,7,ER,STF6607,Afternoon,Emergency Use,275,LOT73928
TXN000752,18-08-2025,INV00212,14,Pediatrics,STF8538,Morning,Routine Use,311,LOT63722
TXN000753,07-08-2025,INV00207,16,General,STF5659,Afternoon,Emergency Use,204,LOT66598
TXN000754,02-08-2025,INV00248,10,ER,STF7234,Afternoon,Routine Use,400,LOT35032
TXN000755,25-08-2025,INV00190,12,General,STF2354,Afternoon,Emergency Use,284,LOT64705
TXN000756,14-08-2025,INV00068,17,Pediatrics,STF7531,Morning,Emergency Use,387,LOT55979
TXN000757,04-08-2025,INV00104,20,General,STF4947,Afternoon,Emergency Use,130,LOT74461
TXN000758,03-08-2025,INV00242,4,ICU,STF5135,Morning,Emergency Use,234,LOT20377
TXN000759,26-08-2025,INV00476,9,ER,STF9208,Night,Routine Use,176,LOT81261
TXN000760,07-08-2025,INV00444,1,General,STF3969,Afternoon,Emergency Use,261,LOT26153
TXN000761,23-08-2025,INV00244,17,ICU,STF1938,Afternoon,Emergency Use,484,LOT95727
TXN000762,06-08-2025,INV00337,9,Pediatrics,STF8827,Afternoon,Routine Use,268,LOT89910
TXN000763,01-08-2025,INV00277,7,ER,STF3754,Afternoon,Routine Use,321,LOT59468
TXN000764,05-08-2025,INV00103,19,Pediatrics,STF2993,Afternoon,Routine Use,150,LOT46857
TXN000765,31-08-2025,INV00239,18,ER,STF3315,Afternoon,Routine Use,276,LOT15721
TXN000766,07-08-2025,INV00160,8,ER,STF3956,Morning,Routine Use,8,LOT92326
TXN000767,24-08-2025,INV00219,2,ER,STF7751,Night,Emergency Use,77,LOT64640
TXN000768,31-08-2025,INV00226,18,General,STF2613,Night,Emergency Use,142,LOT56255
TXN000769,14-08-2025,INV00146,19,General,STF7374,Afternoon,Emergency Use,365,LOT97572
TXN000770,09-08-2025,INV00333,14,Pediatrics,STF9635,Morning,Routine Use,230,LOT11513
TXN000771,04-08-2025,INV00115,12,ICU,STF2195,Night,Routine Use,312,LOT80657
TXN000772,11-08-2025,INV00449,15,Pediatrics,STF4905,Night,Routine Use,328,LOT57569
TXN000773,23-08-2025,INV00100,9,General,STF7906,Afternoon,Emergency Use,499,LOT60626
TXN000774,26-08-2025,INV00316,16,ICU,STF6652,Morning,Routine Use,77,LOT52166
TXN000775,10-08-2025,INV00144,13,Pediatrics,STF8074,Afternoon,Routine Use,432,LOT80792
TXN000776,18-08-2025,INV00083,19,Surgery,STF5919,Morning,Routine Use,120,LOT20965
TXN000777,10-08-2025,INV00386,4,ER,STF5139,Afternoon,Emergency Use,339,LOT77460
TXN000778,29-08-2025,INV00092,6,ICU,STF6772,Afternoon,Emergency Use,319,LOT84445
TXN000779,11-08-2025,INV00468,9,General,STF1147,Night,Emergency Use,211,LOT12627
TXN000780,08-08-2025,INV00460,4,Surgery,STF4292,Morning,Emergency Use,334,LOT73974
TXN000781,31-08-2025,INV00492,17,Pediatrics,STF4955,Night,Routine Use,7,LOT61498
TXN000782,15-08-2025,INV00223,19,ICU,STF1340,Morning,Emergency Use,103,LOT53366
TXN000783,09-08-2025,INV00067,12,General,STF7887,Night,Routine Use,319,LOT81605
TXN000784,29-08-2025,INV00127,7,General,STF7461,Afternoon,Emergency Use,236,LOT52642
TXN000785,12-08-2025,INV00478,15,ER,STF5888,Morning,Routine Use,221,LOT56877
TXN000786,15-08-2025,INV00017,17,Pediatrics,STF4548,Night,Emergency Use,243,LOT89877
TXN000787,10-08-2025,INV00283,8,Pediatrics,STF7485,Afternoon,Routine Use,175,LOT38382
TXN000788,03-08-2025,INV00368,10,General,STF4265,Night,Emergency Use,226,LOT57773
TXN000789,04-08-2025,INV00037,5,ER,STF3203,Night,Routine Use,227,LOT87418
TXN000790,30-08-2025,INV00350,15,ER,STF1823,Night,Routine Use,288,LOT22379
TXN000791,15-08-2025,INV00093,5,ICU,STF2188,Night,Emergency Use,382,LOT72917
TXN000792,09-08-2025,INV00274,18,General,STF3142,Afternoon,Routine Use,296,LOT43268
TXN000793,06-08-2025,INV00416,13,ICU,STF8498,Morning,Emergency Use,437,LOT26447
TXN000794,25-08-2025,INV00345,7,General,STF8255,Afternoon,Emergency Use,193,LOT67752
TXN000795,15-08-2025,INV00423,5,ICU,STF5642,Afternoon,Routine Use,437,LOT76078
TXN000796,13-08-2025,INV00434,13,Surgery,STF2409,Afternoon,Routine Use,215,LOT18770
TXN000797,24-08-2025,INV00268,19,ICU,STF3728,Night,Routine Use,124,LOT13764
TXN000798,29-08-2025,INV00091,11,ER,STF4509,Morning,Emergency Use,396,LOT67398
TXN000799,05-08-2025,INV00282,19,ICU,STF3879,Morning,Routine Use,412,LOT37717
TXN000800,28-08-2025,INV00246,4,General,STF9436,Morning,Emergency Use,191,LOT35142
TXN000801,15-08-2025,INV00195,19,ICU,STF7808,Morning,Routine Use,359,LOT48414
TXN000802,07-08-2025,INV00251,16,Pediatrics,STF4443,Morning,Routine Use,106,LOT73020
TXN000803,24-08-2025,INV00096,13,General,STF6590,Night,Routine Use,259,LOT15532
TXN000804,07-08-2025,INV00409,3,Surgery,STF1336,Night,Routine Use,268,LOT28305
TXN000805,27-08-2025,INV00497,8,ICU,STF3106,Morning,Routine Use,394,LOT51508
TXN000806,18-08-2025,INV00397,6,ICU,STF3532,Afternoon,Routine Use,425,LOT14718
TXN000807,13-08-2025,INV00177,1,ICU,STF6412,Morning,Emergency Use,274,LOT52694
TXN000808,24-08-2025,INV00387,15,ICU,STF6888,Afternoon,Routine Use,361,LOT11853
TXN000809,08-08-2025,INV00064,19,ICU,STF3661,Morning,Routine Use,495,LOT52928
TXN000810,23-08-2025,INV00460,11,Surgery,STF5706,Morning,Routine Use,302,LOT52779
TXN000811,22-08-2025,INV00430,5,ER,STF1146,Night,Routine Use,168,LOT17584
TXN000812,13-08-2025,INV00089,19,ICU,STF9919,Night,Emergency Use,2,LOT68960
TXN000813,11-08-2025,INV00381,7,ICU,STF5258,Afternoon,Emergency Use,460,LOT17241
TXN000814,09-08-2025,INV00043,20,Surgery,STF2274,Night,Routine Use,369,LOT28601
TXN000815,29-08-2025,INV00098,9,General,STF6185,Night,Routine Use,203,LOT96299
TXN000816,27-08-2025,INV00253,16,ER,STF9626,Morning,Emergency Use,50,LOT29096
TXN000817,02-08-2025,INV00082,15,Surgery,STF5941,Morning,Emergency Use,478,LOT47115
TXN000818,31-08-2025,INV00223,12,Surgery,STF3274,Night,Routine Use,345,LOT51081
TXN000819,05-08-2025,INV00140,1,ER,STF9964,Afternoon,Routine Use,137,LOT17607
TXN000820,09-08-2025,INV00070,19,Surgery,STF3930,Afternoon,Emergency Use,141,LOT18375
TXN000821,11-08-2025,INV00229,16,ICU,STF6601,Night,Routine Use,30,LOT53421
TXN000822,23-08-2025,INV00379,12,ICU,STF6944,Afternoon,Emergency Use,197,LOT46897
TXN000823,03-08-2025,INV00042,20,ICU,STF5245,Afternoon,Emergency Use,190,LOT66213
TXN000824,31-08-2025,INV00318,3,General,STF3961,Morning,Routine Use,245,LOT86036
TXN000825,11-08-2025,INV00390,5,ER,STF6986,Morning,Emergency Use,278,LOT88932
TXN000826,04-08-2025,INV00489,3,Pediatrics,STF2758,Afternoon,Emergency Use,421,LOT13628
TXN000827,11-08-2025,INV00478,3,Surgery,STF3687,Afternoon,Emergency Use,32,LOT78543
TXN000828,21-08-2025,INV00079,19,ICU,STF8846,Night,Routine Use,62,LOT67040
TXN000829,22-08-2025,INV00302,17,General,STF6509,Afternoon,Emergency Use,95,LOT57029
TXN000830,11-08-2025,INV00245,1,General,STF2785,Morning,Routine Use,156,LOT23148
TXN000831,15-08-2025,INV00210,13,Pediatrics,STF3057,Night,Routine Use,324,LOT81775
TXN000832,27-08-2025,INV00114,14,ER,STF4377,Afternoon,Routine Use,352,LOT63077
TXN000833,04-08-2025,INV00252,19,Surgery,STF2440,Morning,Emergency Use,192,LOT31927
TXN000834,12-08-2025,INV00082,14,ICU,STF3563,Afternoon,Emergency Use,492,LOT78183
TXN000835,10-08-2025,INV00080,16,General,STF6460,Night,Emergency Use,67,LOT78627
TXN000836,31-08-2025,INV00216,12,Surgery,STF9116,Afternoon,Emergency Use,355,LOT23550
TXN000837,31-08-2025,INV00215,5,Surgery,STF9104,Morning,Emergency Use,10,LOT25416
TXN000838,31-08-2025,INV00066,9,ER,STF6412,Morning,Routine Use,50,LOT71552
TXN000839,05-08-2025,INV00394,9,Surgery,STF6022,Night,Routine Use,102,LOT43251
TXN000840,21-08-2025,INV00192,11,ICU,STF3408,Morning,Routine Use,115,LOT61877
TXN000841,11-08-2025,INV00426,15,General,STF5853,Morning,Routine Use,163,LOT70870
TXN000842,21-08-2025,INV00262,9,ICU,STF5809,Night,Routine Use,138,LOT52050
TXN000843,18-08-2025,INV00194,2,ER,STF4842,Morning,Routine Use,51,LOT83273
TXN000844,16-08-2025,INV00019,9,Surgery,STF7108,Afternoon,Emergency Use,73,LOT91772
TXN000845,07-08-2025,INV00446,9,General,STF2873,Afternoon,Routine Use,317,LOT40252
TXN000846,29-08-2025,INV00003,5,General,STF8471,Night,Routine Use,499,LOT97556
TXN000847,30-08-2025,INV00152,1,Surgery,STF8725,Afternoon,Routine Use,414,LOT84847
TXN000848,26-08-2025,INV00429,20,ER,STF6979,Afternoon,Routine Use,305,LOT35911
TXN000849,24-08-2025,INV00278,9,ICU,STF5744,Night,Emergency Use,494,LOT67388
TXN000850,31-08-2025,INV00317,3,Pediatrics,STF4835,Afternoon,Emergency Use,341,LOT92533
TXN000851,19-08-2025,INV00432,12,Pediatrics,STF6010,Morning,Emergency Use,67,LOT89838
TXN000852,04-08-2025,INV00045,7,ER,STF4407,Morning,Emergency Use,344,LOT42533
TXN000853,13-08-2025,INV00431,15,Surgery,STF8033,Night,Emergency Use,241,LOT97411
TXN000854,30-08-2025,INV00202,14,Pediatrics,STF2066,Night,Routine Use,92,LOT67132
TXN000855,30-08-2025,INV00412,1,General,STF7804,Night,Emergency Use,134,LOT12117
TXN000856,02-08-2025,INV00193,1,ER,STF8544,Night,Routine Use,109,LOT28223
TXN000857,23-08-2025,INV00252,18,Surgery,STF1484,Morning,Emergency Use,143,LOT30149
TXN000858,11-08-2025,INV00441,8,Surgery,STF1747,Morning,Routine Use,450,LOT26589
TXN000859,21-08-2025,INV00261,7,ER,STF3549,Afternoon,Emergency Use,459,LOT87286
TXN000860,21-08-2025,INV00216,1,General,STF2270,Morning,Emergency Use,111,LOT73583
TXN000861,17-08-2025,INV00431,7,ER,STF5810,Afternoon,Routine Use,467,LOT61534
TXN000862,11-08-2025,INV00137,9,General,STF7054,Afternoon,Emergency Use,141,LOT38160
TXN000863,30-08-2025,INV00150,15,Pediatrics,STF6557,Afternoon,Emergency Use,428,LOT98704
TXN000864,10-08-2025,INV00419,3,Surgery,STF3466,Afternoon,Routine Use,332,LOT30905
TXN000865,14-08-2025,INV00188,5,ER,STF4710,Morning,Routine Use,111,LOT33417
TXN000866,07-08-2025,INV00463,18,ER,STF9486,Afternoon,Routine Use,276,LOT16929
TXN000867,14-08-2025,INV00428,4,Surgery,STF3806,Afternoon,Emergency Use,231,LOT24176
TXN000868,28-08-2025,INV00175,11,ICU,STF2218,Afternoon,Emergency Use,229,LOT64565
